,audio_filepath,start,end,text,pronunciation
966,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,888.199,893.9590000000001,σου είχαν μια παθιασμένη σχέση τζαί ας,su ichan mnya pathiasmeni sçesi dze as
967,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,891.12,897.399,κράτησε λίγο συναντήθηκαν ξανά πριν από,kratise ligho sinadithikaŋ ɡzana prin apo
968,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,893.9590000000001,897.399,τρία χρόνια για μια νύχτα,tria chronya ja mnya nichta
969,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,898.04,904.639,αδύνατον ευχαριστώ που δεχθήκατε να με,athinaton efcharisto pu thechthikate na me
970,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,901.0,909.16,δείτε σας ακούω καταρχήν ο σήφης ξέρει,thite sas akuo katarçin o sifis kseri
971,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,904.639,912.519,για τη συνάντησή μας ο σήφης ξέρει τα,ja ti sinadisi mas o sifis kseri ta
972,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,909.16,916.279,πάντα ας περάσουμε κατευθείαν στο,pad as perasume katefthian sto
973,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,912.519,918.32,ψητό πόσα θες αγγελική λυπάμαι κύριε,psito posa thes aŋɡelici lipame cirie
974,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,916.279,921.759,νικολάου αλλά εν έχω να συζητήσω τίποτα,nikolau ala en echo na sizitiso tipota
975,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,918.32,923.56,μαζί σας έννα περιμένω το σήφη τζαί ύστερα,mazi sas ena perimeno to sifi dze istera
976,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,921.759,927.92,είπατε ότι όλα αυτά έννα τα βρούμε μετά το,ipate oti ol afta ena ta vrume meta to
977,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,923.56,927.92,αποτέλεσμα της εξέτασης όξα κάνω,apotelesma tis eksetasis oksa kano
978,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,927.959,931.519,λάθος,lathos
979,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,929.48,935.12,επειδή όπως φαίνεται το αποτέλεσμα έννα,epithi opos fenete to apotelesma ena
980,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,931.519,937.88,είναι θετικό έννα σου κάνω ένα,ine thetiko ena su kano ena
981,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,935.12,939.24,πρόλογο μάθε ότι εκβιασμούς εν,prologho mathe oti ekviasmus en
982,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,937.88,941.959,σηκώνομαι,sikonome
983,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,939.24,943.839,οικογενειακώς μην περιμένεις ούτε ευρώ,ikojenyakoz mim berimenis ute evro
984,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,941.959,947.0,περισσότερο απ όσα λέει ο,perissotero ap osa lei omikron
985,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,943.839,950.199,νόμος τζαί η γυναίκα του σήφη ξέρει τα,nomos dze i jineka tu sifi kseri ta
986,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,947.0,953.8,πάντα έτσι μη φανταστείς ότι μας κρατάς,pada etsi mi fadastis oti mas kratas
987,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,950.199,953.8,το σιέρι τζαί έννα υποκύψουμε,to sjeri dze ena ipocipsume
988,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,957.92,960.92,ε,epsilon
989,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,965.16,972.48,γεια σας ήντα κάνετε καλά ράβω σε πήγα μία,ja sas ida kanete kala ravo se pigha mia
990,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,968.44,975.56,ταραχή άστα μη τα ρωτάς εγώ να δεις εσύ,taraçi asta mi ta rotas egho na this esi
991,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,972.48,977.8,ήντα κωνσταντίνα μου παιδί μου τριγυρνούσε,ida konstadina mu pethi mu trijirnuse
992,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,975.56,980.399,εδώ αυτός που σου έβαλε πάγο στο πόι,etho aftos pu su evale pagho sto poɪ
993,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,977.8,982.6,όταν χτύπησες τζαί μου είπε ότι είναι,otan chtipises dze mu ipe oti ine
994,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,980.399,984.6,θεσσαλονικιός τζαί ήντα έχεις προσωπικά με,thessalonicos dze ida eçis prosopika me
995,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,982.6,987.68,τους,tus
996,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,984.6,989.92,θεσσαλονικοί ταράχτηκα δάφνη γιατί,thessalonici tarachtika thafni jati
997,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,987.68,993.04,ρώταγε πολλά κε διά,rotaje pola ce thia
998,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,989.92,996.319,διάφορα τζαί σκέφτηκα με πως τον είχες,thiafora dze sceftika me pos ton içes
999,/kaggle/input/audio-files/Audio_Files/7ZjZMMJFKEs.wav,993.04,998.399,πελάτη ήντα ρωτούσε δηλαδή ποια είσαι λέει,pelati ida rotuse thilathi pia ise lei
